Year	TeamID	Team	AwardTitle	AwardType	AwardSubType	AwardDecision	AwardGroup	AwardIcon
2016	1971	BHU_China						
2016	2004	BIOSINT_Mexico						
2016	2041	BIT	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2120	BIT-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2028	BNDS_China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1891	BNU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2187	Baltimore_BioCrew	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2082	Bielefeld-CeBiTec	Best New Composite Part	special		nominee	overgrad	
2016	2082	Bielefeld-CeBiTec	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1946	Bilkent-UNAMBG	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2133	BioBricks	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1935	Bordeaux	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1875	BostonU	Best Foundational Advance Project	village		nominee	undergrad	
2016	1875	BostonU	Best New Basic Part	special		nominee	undergrad	
2016	1875	BostonU	Best Part Collection	special		nominee	undergrad	
2016	1875	BostonU	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1876	BostonU_HW	Best Applied Design	special		nominee	undergrad	
2016	1876	BostonU_HW	Best Software Tool	special		nominee	undergrad	
2016	1876	BostonU_HW	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2139	British_Columbia	Best Manufacturing Project	village		nominee	undergrad	
2016	2139	British_Columbia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2185	BroadRun-Baltimore	Best Education & Public Engagement	special		nominee	high-school	
2016	2185	BroadRun-Baltimore	Best Integrated Human Practices	special		winner	high-school	
2016	2185	BroadRun-Baltimore	Best Model	special		nominee	high-school	
2016	2185	BroadRun-Baltimore	Best Wiki	special		nominee	high-school	
2016	2185	BroadRun-Baltimore	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2171	Bulgaria	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2186	CAPS_Kansas						
2016	2103	CCA_SanDiego						
2016	1955	CGU_Taiwan	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2172	CIEI-BJ	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2078	CLSB-UK	Best Wiki	special		nominee	high-school	
2016	2078	CLSB-UK	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2161	CPU_CHINA						
2016	1945	CSU_Fort_Collins	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2129	CU-Boulder	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2148	Cambridge-JIC	Best Plant Synthetic Biology	special		winner	overgrad	
2016	2148	Cambridge-JIC	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2060	Cardiff_Wales	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2096	Central-Calgary						
2016	2030	Chalmers_Gothenburg	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2156	ColegioFDR_Peru	Best Presentation	special		nominee	high-school	
2016	2062	ColumbiaU_NYC	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2045	Concordia	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1931	Cornell_NY	Best Integrated Human Practices	special		nominee	undergrad	
2016	1931	Cornell_NY	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2117	DTU-Denmark	Best Hardware	special		nominee	overgrad	
2016	2117	DTU-Denmark	Best Poster	special		nominee	overgrad	
2016	2117	DTU-Denmark	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2160	Dalhousie_Halifax_NS	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2184	Danci-K8	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2111	Denver_Biolabs	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1936	Duesseldorf	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1880	Duke	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1962	Dundee	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1963	Dundee_Schools	Best New Composite Part	special		nominee	high-school	
2016	1963	Dundee_Schools	Best Part Collection	special		nominee	high-school	
2016	1963	Dundee_Schools	Best Poster	special		nominee	high-school	
2016	1963	Dundee_Schools	Best Presentation	special		nominee	high-school	
2016	1963	Dundee_Schools	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2181	EMW_Street_Bio	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1941	EPFL	Best Information Processing Project	village		nominee	underover	https://static.igem.org/websites/common/2022/icons/village/informationprocessing.svg
2016	1941	EPFL	Best Software Tool	special		nominee	overgrad	
2016	1941	EPFL	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2116	ETH_Zurich	Best Model	special		nominee	overgrad	
2016	2116	ETH_Zurich	Best Part Collection	special		nominee	overgrad	
2016	2116	ETH_Zurich	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1968	Edinburgh_OG	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1967	Edinburgh_UG	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2146	Emory	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2042	Evry	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1874	Example						
2016	1914	Exeter	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2074	FAFU-CHINA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2169	FAU_Erlangen	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2114	Freiburg	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1925	Fudan	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2089	GDSYZX-United	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1877	Gaston_Day	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2128	Genspace	Best Measurement	special		winner	overgrad	
2016	2128	Genspace	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1915	Georgia_State	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2158	Gifu	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2151	Glasgow	Best Entrepreneurship	special		nominee	undergrad	
2016	2151	Glasgow	Best Measurement	special		nominee	undergrad	
2016	2151	Glasgow	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1978	Goettingen	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1930	Groningen	Best Education & Public Engagement	special		nominee	overgrad	
2016	1930	Groningen	Best Information Processing Project	village		winner	underover	https://static.igem.org/websites/common/2022/icons/village/informationprocessing.svg
2016	1930	Groningen	Best Software Tool	special		nominee	overgrad	
2016	1930	Groningen	Best Wiki	special		nominee	overgrad	
2016	1930	Groningen	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2057	Guanajuato_Mx	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2134	HFUT-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1961	HSiTAIWAN	Best Applied Design	special		winner	high-school	
2016	1961	HSiTAIWAN	Best Integrated Human Practices	special		nominee	high-school	
2016	1961	HSiTAIWAN	Best Presentation	special		nominee	high-school	
2016	1961	HSiTAIWAN	Finalist	finalist		winner	high-school	
2016	1961	HSiTAIWAN	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1961	HSiTAIWAN	Grand Prize Winner	grand-prize	winner	winner	high-school	
2016	2036	HUST-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2012	HZAU-China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1909	Hamburg	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1909	Hamburg	iGEMers Prize	special	community	winner		
2016	2075	Hannover	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2010	Harvard_BioDesign	Best Environment Project	village		nominee	undergrad	
2016	2010	Harvard_BioDesign	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2015	HokkaidoU_Japan	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2054	Hong_Kong_HKU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1899	Hong_Kong_HKUST	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1889	Hong_Kong_UCCKE	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2168	IISc_Bangalore	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1956	IIT-Madras	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2173	IIT_Delhi	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2163	IIT_Kharagpur	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1934	INSA-Lyon	Best Applied Design	special		nominee	undergrad	
2016	1934	INSA-Lyon	Best Diagnostics Project	village		winner	undergrad	https://static.igem.org/websites/common/2025/icons/villages/diagnostics.svg
2016	1934	INSA-Lyon	Best Education & Public Engagement	special		nominee	undergrad	
2016	1934	INSA-Lyon	Best Integrated Human Practices	special		nominee	undergrad	
2016	1934	INSA-Lyon	Best Model	special		nominee	undergrad	
2016	1934	INSA-Lyon	Best Software Tool	special		nominee	undergrad	
2016	1934	INSA-Lyon	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1893	Imperial_College	Best Education & Public Engagement	special		winner	undergrad	
2016	1893	Imperial_College	Best Foundational Advance Project	village		winner	undergrad	
2016	1893	Imperial_College	Best Integrated Human Practices	special		nominee	undergrad	
2016	1893	Imperial_College	Best Model	special		nominee	undergrad	
2016	1893	Imperial_College	Best New Basic Part	special		winner	undergrad	
2016	1893	Imperial_College	Best New Composite Part	special		nominee	undergrad	
2016	1893	Imperial_College	Best Poster	special		winner	undergrad	
2016	1893	Imperial_College	Best Wiki	special		winner	undergrad	
2016	1893	Imperial_College	Finalist	finalist		winner	undergrad	
2016	1893	Imperial_College	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1893	Imperial_College	Grand Prize Winner	grand-prize	winner	winner	undergrad	
2016	2127	IngenuityLab_Canada	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2023	Ionis_Paris	Best Applied Design	special		nominee	overgrad	
2016	2023	Ionis_Paris	Best Environment Project	village		nominee	overgrad	
2016	2023	Ionis_Paris	Best Presentation	special		nominee	overgrad	
2016	2023	Ionis_Paris	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2141	Istanbul_Tech	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2178	IvyTech_SouthBend_IN						
2016	1940	JNFLS_China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2000	JSNU-China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1932	Jilin_China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2175	KAIT_Japan	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	1985	Kent	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1952	Kingsborough_NY						
2016	1999	KoreaSonyeodul						
2016	2094	Korea_U_Seoul	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	1933	Kyoto	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2170	LMU-TUM_Munich	Best Entrepreneurship	special		nominee	overgrad	
2016	2170	LMU-TUM_Munich	Best Hardware	special		winner	overgrad	
2016	2170	LMU-TUM_Munich	Best Manufacturing Project	village		winner	overgrad	
2016	2170	LMU-TUM_Munich	Best Model	special		nominee	overgrad	
2016	2170	LMU-TUM_Munich	Best New Composite Part	special		nominee	overgrad	
2016	2170	LMU-TUM_Munich	Best Presentation	special		nominee	overgrad	
2016	2170	LMU-TUM_Munich	Best Software Tool	special		winner	overgrad	
2016	2170	LMU-TUM_Munich	Finalist	finalist		winner	overgrad	
2016	2170	LMU-TUM_Munich	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2170	LMU-TUM_Munich	Grand Prize Winner	grand-prize	winner	winner	overgrad	
2016	2112	LN-Shiyan-China						
2016	1911	LambertGA	Best Poster	special		nominee	high-school	
2016	1911	LambertGA	Best Wiki	special		nominee	high-school	
2016	1911	LambertGA	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1995	Lanzhou	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	1902	Leicester						
2016	1938	Leiden	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2109	Lethbridge	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2124	Lethbridge_HS	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2095	Linkoping_Sweden	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2016	2107	Lubbock_TTU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2016	2052	METU_HS_Ankara	Best Applied Design	special		nominee	high-school	
2016	2052	METU_HS_Ankara	Best Education & Public Engagement	special		nominee	high-school	
2016	2052	METU_HS_Ankara	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2016	2100	MIT	Best Part Collection	special		nominee	overgrad	
2016	2100	MIT	Best Poster	special		nominee	overgrad	
2016	2100	MIT	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
